lot_id,run_id,panel_id,tool_id,chamber,sample_id,x_index,y_index,x_mm,y_mm,zone,source_temp_c,substrate_temp_c,pressure_mTorr,oxygen_flow_sccm,nitrogen_flow_sccm,deposition_rate_a_s,target_thickness_nm,thickness_nm,thickness_error_nm,abs_error_nm,sheet_resistance_ohm_sq,luminance_cd_m2,voltage_v,particle_count,dark_spot_count,defect_type,pass_fail,yield_score
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_91_05,91,5,22.62,-13.78,edge,119.968,83.217,2.7933,18.063,42.096,1.4284,100.0,101.508,1.508,1.508,14.794,774.12,3.2254,1,0,none,pass,93.264
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_92_05,92,5,23.14,-13.78,edge,119.258,83.271,2.758,18.138,42.036,1.3974,100.0,101.063,1.063,1.063,15.025,788.83,3.1866,0,0,none,pass,97.031
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_93_05,93,5,23.66,-13.78,edge,119.483,83.285,2.7766,18.195,42.322,1.4003,100.0,100.905,0.905,0.905,15.169,785.3,3.1721,0,0,none,pass,97.921
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_94_05,94,5,24.18,-13.78,edge,120.495,82.794,2.7551,18.214,42.285,1.4261,100.0,101.553,1.553,1.553,15.049,768.24,3.1549,0,0,none,pass,97.603
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_95_05,95,5,24.7,-13.78,edge,120.448,83.119,2.7906,17.961,42.233,1.4249,100.0,101.671,1.671,1.671,14.856,773.74,3.1751,0,0,none,pass,96.289
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_00_06,0,6,-24.7,-13.26,edge,121.249,82.265,2.7522,18.234,42.303,1.4581,100.0,101.621,1.621,1.621,14.911,771.13,3.1581,0,1,none,pass,94.473
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_01_06,1,6,-24.18,-13.26,edge,119.428,81.883,2.7768,18.244,42.352,1.4179,100.0,100.899,0.899,0.899,14.869,787.79,3.1686,0,0,none,pass,97.925
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_02_06,2,6,-23.66,-13.26,edge,118.723,82.026,2.7935,18.249,42.255,1.3981,100.0,101.213,1.213,1.213,14.923,777.2,3.1929,1,0,none,pass,94.974
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_03_06,3,6,-23.14,-13.26,edge,119.611,82.261,2.7959,18.21,42.026,1.4111,100.0,101.337,1.337,1.337,14.798,777.33,3.1786,0,0,none,pass,96.263
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_04_06,4,6,-22.62,-13.26,edge,120.139,82.433,2.7468,18.252,42.013,1.4463,100.0,101.316,1.316,1.316,14.837,770.53,3.1451,0,0,none,pass,95.249
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_05_06,5,6,-22.1,-13.26,edge,119.969,82.024,2.7856,18.261,42.317,1.419,100.0,101.276,1.276,1.276,15.055,773.49,3.2108,0,0,none,pass,97.995
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_06_06,6,6,-21.58,-13.26,edge,117.764,82.397,2.7785,18.295,42.346,1.3805,100.0,101.675,1.675,1.675,14.756,775.87,3.1539,0,0,none,pass,95.84
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_07_06,7,6,-21.06,-13.26,edge,120.032,82.402,2.7682,18.267,42.491,1.398,100.0,102.441,2.441,2.441,14.934,772.35,3.1844,0,0,none,pass,96.058
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_08_06,8,6,-20.54,-13.26,edge,118.634,82.678,2.751,18.25,42.034,1.4005,100.0,102.322,2.322,2.322,15.029,756.6,3.2279,1,1,none,fail,90.465
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_09_06,9,6,-20.02,-13.26,edge,119.477,82.024,2.7502,18.283,42.158,1.426,100.0,101.387,1.387,1.387,14.915,756.56,3.2135,2,0,particle,fail,85.846
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_10_06,10,6,-19.5,-13.26,edge,119.701,82.582,2.772,18.279,42.278,1.4249,100.0,102.653,2.653,2.653,14.632,768.43,3.2197,0,0,none,pass,95.926
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_11_06,11,6,-18.98,-13.26,edge,119.214,82.577,2.7599,18.226,42.168,1.4143,100.0,102.186,2.186,2.186,14.945,784.39,3.1889,0,0,none,pass,95.212
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_12_06,12,6,-18.46,-13.26,edge,119.676,82.191,2.7844,18.193,42.287,1.3996,100.0,102.276,2.276,2.276,14.88,755.0,3.2266,0,0,none,pass,95.979
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_13_06,13,6,-17.94,-13.26,edge,119.076,82.591,2.7535,18.41,42.236,1.4107,100.0,101.933,1.933,1.933,14.553,747.63,3.2358,2,0,particle,fail,84.979
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_14_06,14,6,-17.42,-13.26,edge,119.352,81.91,2.7754,18.397,42.185,1.3902,100.0,102.603,2.603,2.603,14.798,757.8,3.1568,0,0,none,pass,95.105
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_15_06,15,6,-16.9,-13.26,edge,120.394,82.061,2.7754,18.322,42.15,1.4279,100.0,102.882,2.882,2.882,14.655,753.08,3.1755,0,0,none,pass,94.51
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_16_06,16,6,-16.38,-13.26,edge,119.529,82.271,2.7412,18.263,42.356,1.4043,100.0,101.53,1.53,1.53,14.597,756.91,3.1759,1,0,none,pass,93.813
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_17_06,17,6,-15.86,-13.26,edge,118.404,81.839,2.7363,18.257,42.159,1.3971,100.0,102.034,2.034,2.034,14.848,774.13,3.1395,0,0,none,pass,95.891
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_18_06,18,6,-15.34,-13.26,edge,118.391,82.331,2.7629,18.387,42.208,1.3889,100.0,102.371,2.371,2.371,14.409,767.62,3.2106,0,0,none,pass,97.112
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_19_06,19,6,-14.82,-13.26,edge,119.583,82.548,2.7768,18.267,42.126,1.4226,100.0,102.591,2.591,2.591,14.961,761.52,3.2103,0,0,none,pass,95.885
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_20_06,20,6,-14.3,-13.26,edge,120.209,82.509,2.7265,18.304,41.985,1.4365,100.0,102.183,2.183,2.183,15.018,761.11,3.1762,0,0,none,pass,95.711
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_21_06,21,6,-13.78,-13.26,edge,118.718,82.245,2.7724,18.173,42.257,1.4151,100.0,102.752,2.752,2.752,14.671,759.34,3.242,0,0,none,pass,93.631
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_22_06,22,6,-13.26,-13.26,edge,120.149,82.768,2.7668,18.157,42.3,1.4427,100.0,102.134,2.134,2.134,14.646,764.75,3.1978,1,0,none,pass,93.135
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_23_06,23,6,-12.74,-13.26,edge,117.032,82.508,2.8064,18.164,42.185,1.3715,100.0,103.218,3.218,3.218,14.753,742.25,3.2616,0,0,none,pass,95.808
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_24_06,24,6,-12.22,-13.26,edge,120.964,82.7,2.7496,18.179,42.097,1.4632,100.0,102.127,2.127,2.127,15.078,763.35,3.1999,0,0,none,pass,95.903
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_25_06,25,6,-11.7,-13.26,edge,120.08,82.901,2.7536,18.163,42.071,1.4149,100.0,102.74,2.74,2.74,14.629,761.6,3.1684,0,0,none,pass,93.709
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_26_06,26,6,-11.18,-13.26,edge,119.472,82.347,2.7715,18.25,42.262,1.3961,100.0,101.802,1.802,1.802,14.99,763.05,3.1938,0,1,none,fail,90.317
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_27_06,27,6,-10.66,-13.26,edge,119.688,82.491,2.7628,18.257,42.147,1.3964,100.0,102.094,2.094,2.094,14.522,773.39,3.2038,0,0,none,pass,96.781
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_28_06,28,6,-10.14,-13.26,edge,119.005,82.538,2.7697,18.274,42.192,1.4151,100.0,102.265,2.265,2.265,14.917,758.41,3.2255,1,0,none,pass,93.289
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_29_06,29,6,-9.62,-13.26,edge,119.184,82.413,2.7519,18.127,42.254,1.3926,100.0,102.584,2.584,2.584,14.785,745.43,3.2228,0,0,none,pass,95.584
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_30_06,30,6,-9.1,-13.26,edge,120.624,82.906,2.7428,18.162,42.407,1.4397,100.0,103.14,3.14,3.14,14.296,744.8,3.1681,1,0,none,pass,92.054
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_31_06,31,6,-8.58,-13.26,edge,120.665,82.681,2.7814,18.271,42.076,1.4368,100.0,102.135,2.135,2.135,14.921,779.61,3.194,0,0,none,pass,95.251
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_32_06,32,6,-8.06,-13.26,edge,121.316,82.239,2.8097,18.131,42.119,1.4214,100.0,102.291,2.291,2.291,14.569,743.49,3.2083,1,1,none,fail,89.401
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_33_06,33,6,-7.54,-13.26,edge,119.634,82.188,2.7688,18.04,42.173,1.4369,100.0,102.658,2.658,2.658,14.672,768.86,3.2113,0,0,none,pass,95.595
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_34_06,34,6,-7.02,-13.26,edge,119.165,82.213,2.7917,17.968,42.317,1.4051,100.0,102.031,2.031,2.031,14.994,766.51,3.2268,1,0,none,pass,93.448
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_35_06,35,6,-6.5,-13.26,edge,119.348,82.417,2.7181,18.029,42.157,1.4023,100.0,101.694,1.694,1.694,14.649,775.64,3.1646,0,0,none,pass,95.338
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_36_06,36,6,-5.98,-13.26,edge,119.566,82.381,2.7737,18.177,42.213,1.4057,100.0,102.309,2.309,2.309,14.993,755.48,3.1655,0,0,none,pass,94.845
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_37_06,37,6,-5.46,-13.26,edge,120.897,82.728,2.7577,18.144,42.103,1.4601,100.0,102.697,2.697,2.697,14.734,759.42,3.2169,0,0,none,pass,95.265
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_38_06,38,6,-4.94,-13.26,edge,119.889,82.764,2.779,17.955,42.4,1.4147,100.0,102.133,2.133,2.133,15.002,756.61,3.223,1,0,none,pass,93.272
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_39_06,39,6,-4.42,-13.26,edge,119.308,82.762,2.7644,18.0,42.065,1.409,100.0,101.424,1.424,1.424,14.93,783.35,3.1195,0,0,none,pass,96.813
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_40_06,40,6,-3.9,-13.26,edge,118.08,82.271,2.7546,18.064,42.225,1.3815,100.0,101.089,1.089,1.089,15.118,780.97,3.1462,0,0,none,pass,97.213
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_41_06,41,6,-3.38,-13.26,edge,119.478,82.649,2.7939,18.065,42.107,1.4064,100.0,101.747,1.747,1.747,14.954,786.39,3.1236,0,0,none,pass,95.522
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_42_06,42,6,-2.86,-13.26,edge,118.409,82.996,2.7655,18.034,42.237,1.3837,100.0,101.768,1.768,1.768,14.928,754.06,3.1694,0,0,none,pass,97.073
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_43_06,43,6,-2.34,-13.26,edge,119.904,82.8,2.7753,18.104,42.128,1.4206,100.0,102.129,2.129,2.129,14.822,759.26,3.192,0,0,none,pass,94.49
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_44_06,44,6,-1.82,-13.26,edge,119.865,82.655,2.7251,18.062,42.528,1.3888,100.0,101.139,1.139,1.139,14.713,778.79,3.161,0,0,none,pass,96.289
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_45_06,45,6,-1.3,-13.26,edge,120.325,82.128,2.7696,18.135,42.133,1.4301,100.0,101.535,1.535,1.535,15.076,782.25,3.1799,0,0,none,pass,97.998
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_46_06,46,6,-0.78,-13.26,edge,118.339,82.544,2.7851,18.115,42.117,1.3763,100.0,101.558,1.558,1.558,14.813,781.86,3.1868,0,0,none,pass,96.591
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_47_06,47,6,-0.26,-13.26,edge,119.063,82.808,2.7786,17.964,42.34,1.4035,100.0,100.945,0.945,0.945,14.89,793.8,3.1715,0,0,none,pass,97.436
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_48_06,48,6,0.26,-13.26,edge,120.387,82.822,2.7474,18.164,42.016,1.4344,100.0,100.86,0.86,0.86,14.845,780.09,3.1727,1,0,none,pass,95.883
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_49_06,49,6,0.78,-13.26,edge,119.523,82.606,2.7835,18.073,42.18,1.4112,100.0,101.093,1.093,1.093,15.38,777.09,3.1712,0,0,none,pass,94.568
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_50_06,50,6,1.3,-13.26,edge,119.59,82.421,2.7779,18.185,42.308,1.4151,100.0,100.573,0.573,0.573,14.73,792.16,3.0873,0,0,none,pass,99.05
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_51_06,51,6,1.82,-13.26,edge,118.697,82.858,2.7629,18.185,42.306,1.4043,100.0,100.927,0.927,0.927,15.3,780.83,3.1475,0,0,none,pass,97.775
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_52_06,52,6,2.34,-13.26,edge,119.686,82.599,2.7799,18.099,42.057,1.4035,100.0,101.111,1.111,1.111,14.928,772.29,3.1787,0,0,none,pass,98.229
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_53_06,53,6,2.86,-13.26,edge,119.986,83.139,2.7754,18.13,42.135,1.4411,100.0,100.544,0.544,0.544,15.262,788.56,3.1567,0,0,none,pass,97.332
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_54_06,54,6,3.38,-13.26,edge,120.052,82.87,2.7754,18.172,42.125,1.4025,100.0,101.087,1.087,1.087,14.926,778.32,3.1878,0,0,none,pass,97.167
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_55_06,55,6,3.9,-13.26,edge,118.582,82.513,2.7738,18.287,42.029,1.4019,100.0,100.379,0.379,0.379,14.884,786.99,3.1441,0,0,none,pass,99.451
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_56_06,56,6,4.42,-13.26,edge,118.645,82.495,2.7224,18.22,42.097,1.413,100.0,100.58,0.58,0.58,15.088,779.92,3.1682,0,0,none,pass,98.586
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_57_06,57,6,4.94,-13.26,edge,119.787,82.802,2.7719,18.291,42.199,1.3997,100.0,100.558,0.558,0.558,15.302,765.19,3.1148,0,0,none,pass,98.22
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_58_06,58,6,5.46,-13.26,edge,120.087,82.886,2.776,18.241,42.37,1.4232,100.0,100.788,0.788,0.788,14.924,780.04,3.179,0,0,none,pass,98.142
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_59_06,59,6,5.98,-13.26,edge,118.288,83.238,2.7527,18.25,42.329,1.4018,100.0,100.952,0.952,0.952,15.074,767.65,3.1732,0,0,none,pass,97.465
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_60_06,60,6,6.5,-13.26,edge,119.484,82.691,2.7477,18.31,42.155,1.4179,100.0,99.908,-0.092,0.092,14.909,771.43,3.1572,0,0,none,pass,99.183
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_61_06,61,6,7.02,-13.26,edge,120.055,82.529,2.7597,18.277,42.082,1.433,100.0,100.452,0.452,0.452,14.975,774.97,3.1434,0,0,none,pass,96.953
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_62_06,62,6,7.54,-13.26,edge,119.345,82.567,2.7608,18.297,42.239,1.4326,100.0,100.667,0.667,0.667,14.819,779.26,3.1241,0,0,none,pass,97.344
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_63_06,63,6,8.06,-13.26,edge,119.813,83.013,2.7732,18.367,42.139,1.4223,100.0,100.541,0.541,0.541,15.141,777.25,3.2076,0,0,none,pass,98.759
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_64_06,64,6,8.58,-13.26,edge,119.416,82.389,2.7481,18.242,42.134,1.4175,100.0,100.765,0.765,0.765,14.834,761.49,3.1511,0,0,none,pass,98.849
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_65_06,65,6,9.1,-13.26,edge,118.927,83.067,2.7613,18.235,42.092,1.4004,100.0,100.563,0.563,0.563,15.159,782.91,3.172,0,0,none,pass,98.488
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_66_06,66,6,9.62,-13.26,edge,119.678,82.832,2.7684,18.381,42.211,1.4157,100.0,100.736,0.736,0.736,14.682,777.13,3.1141,0,0,none,pass,98.536
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_67_06,67,6,10.14,-13.26,edge,118.247,82.872,2.7443,18.094,42.287,1.4125,100.0,100.257,0.257,0.257,15.13,775.74,3.1728,0,0,none,pass,99.979
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_68_06,68,6,10.66,-13.26,edge,118.623,82.983,2.763,18.222,42.236,1.3666,100.0,100.533,0.533,0.533,15.004,784.65,3.1574,0,0,none,pass,99.16
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_69_06,69,6,11.18,-13.26,edge,120.502,82.978,2.7629,18.322,42.31,1.4203,100.0,101.199,1.199,1.199,15.361,797.03,3.1372,0,0,none,pass,97.553
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_70_06,70,6,11.7,-13.26,edge,120.976,82.896,2.7743,18.216,42.19,1.4355,100.0,100.48,0.48,0.48,14.72,789.74,3.1601,0,0,none,pass,96.564
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_71_06,71,6,12.22,-13.26,edge,120.754,83.067,2.805,18.395,42.256,1.4173,100.0,101.61,1.61,1.61,14.528,773.24,3.1828,0,0,none,pass,98.474
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_72_06,72,6,12.74,-13.26,edge,118.796,82.897,2.7627,18.267,42.107,1.396,100.0,100.445,0.445,0.445,14.886,814.91,3.1513,0,0,none,pass,98.432
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_73_06,73,6,13.26,-13.26,edge,119.084,82.946,2.7569,18.338,42.115,1.4118,100.0,100.52,0.52,0.52,15.125,779.79,3.1647,0,0,none,pass,99.129
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_74_06,74,6,13.78,-13.26,edge,119.859,83.061,2.7819,18.451,42.201,1.4358,100.0,100.524,0.524,0.524,15.095,796.17,3.1602,0,0,none,pass,98.978
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_75_06,75,6,14.3,-13.26,edge,119.347,83.541,2.7751,18.292,42.162,1.4075,100.0,100.715,0.715,0.715,15.008,764.93,3.1569,0,1,none,pass,92.794
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_76_06,76,6,14.82,-13.26,edge,120.212,82.865,2.7702,18.405,42.113,1.4249,100.0,100.884,0.884,0.884,15.01,778.65,3.1249,0,0,none,pass,97.516
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_77_06,77,6,15.34,-13.26,edge,118.994,82.682,2.8016,18.324,42.366,1.3934,100.0,100.367,0.367,0.367,15.27,796.18,3.1621,0,0,none,pass,97.958
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_78_06,78,6,15.86,-13.26,edge,120.186,82.695,2.7615,18.361,42.221,1.432,100.0,99.95,-0.05,0.05,15.215,794.04,3.1303,0,0,none,pass,99.529
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_79_06,79,6,16.38,-13.26,edge,120.276,82.689,2.76,18.323,42.14,1.4301,100.0,100.625,0.625,0.625,14.762,768.56,3.211,1,0,none,pass,95.325
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_80_06,80,6,16.9,-13.26,edge,119.751,83.14,2.7806,18.115,42.27,1.4205,100.0,100.272,0.272,0.272,15.126,783.79,3.171,0,0,none,pass,100.0
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_81_06,81,6,17.42,-13.26,edge,120.029,83.266,2.7649,18.391,42.218,1.4051,100.0,101.496,1.496,1.496,15.13,793.43,3.1673,0,0,none,pass,96.733
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_82_06,82,6,17.94,-13.26,edge,120.279,82.955,2.7872,18.25,41.99,1.412,100.0,100.661,0.661,0.661,15.123,789.22,3.1933,0,0,none,pass,98.893
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_83_06,83,6,18.46,-13.26,edge,119.9,82.992,2.7333,18.253,42.231,1.4131,100.0,100.816,0.816,0.816,15.391,787.85,3.1194,0,0,none,pass,96.668
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_84_06,84,6,18.98,-13.26,edge,119.486,82.699,2.771,18.251,42.242,1.4116,100.0,100.894,0.894,0.894,14.597,784.59,3.1779,0,0,none,pass,98.462
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_85_06,85,6,19.5,-13.26,edge,119.02,82.484,2.7312,18.223,42.319,1.409,100.0,100.968,0.968,0.968,15.021,774.31,3.1874,1,0,none,pass,95.228
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_86_06,86,6,20.02,-13.26,edge,119.436,82.732,2.7667,18.142,42.166,1.443,100.0,100.704,0.704,0.704,15.061,764.44,3.209,1,1,none,pass,92.634
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_87_06,87,6,20.54,-13.26,edge,119.57,83.093,2.7602,18.181,42.025,1.4223,100.0,100.529,0.529,0.529,14.875,760.45,3.2027,1,0,none,pass,96.176
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_88_06,88,6,21.06,-13.26,edge,120.558,83.119,2.7488,18.31,42.466,1.4432,100.0,101.52,1.52,1.52,15.11,764.09,3.2251,1,0,none,pass,93.805
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_89_06,89,6,21.58,-13.26,edge,120.215,83.313,2.7858,18.108,42.272,1.3936,100.0,101.731,1.731,1.731,14.97,760.79,3.1538,0,0,none,pass,97.048
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_90_06,90,6,22.1,-13.26,edge,119.14,83.364,2.7972,18.172,42.347,1.4053,100.0,101.827,1.827,1.827,14.85,766.52,3.2415,1,0,none,pass,95.561
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_91_06,91,6,22.62,-13.26,edge,119.638,83.088,2.7373,18.096,42.375,1.4088,100.0,100.763,0.763,0.763,15.293,798.75,3.2024,0,0,none,pass,98.042
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_92_06,92,6,23.14,-13.26,edge,120.939,83.641,2.7566,18.073,42.393,1.4384,100.0,101.386,1.386,1.386,14.947,783.38,3.2218,0,0,none,pass,97.987
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_93_06,93,6,23.66,-13.26,edge,119.684,83.082,2.7675,18.048,42.255,1.4032,100.0,101.909,1.909,1.909,14.598,771.15,3.2024,1,1,none,fail,90.181
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_94_06,94,6,24.18,-13.26,edge,119.64,83.133,2.7792,18.123,42.164,1.4332,100.0,101.376,1.376,1.376,15.142,778.01,3.1617,0,0,none,pass,97.933
LOT26A_01,RUN_2026_05_22_A,PNL_A01,TOOL_DP_07,C1,PNL_A01_95_06,95,6,24.7,-13.26,edge,120.378,83.159,2.7889,18.087,42.262,1.4394,100.0,101.586,1.586,1.586,14.978,765.6,3.1869,1,0,none,pass,94.995
